source_table,source_sheet,source_column,series_name,region,subregion,product,metric,unit,period_type
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPJK_YPB_NUS_MBBLD,weekly U.S. Blender Net Production of Kerosene-Type Jet Fuel,U.S.,,Blender Net Production of Kerosene-Type Jet Fuel,Blender Net Production of Kerosene-Type Jet Fuel,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPJK_YPY_NUS_MBBLD,weekly U.S. Refinery Net Production of Kerosene-Type Jet Fuel,U.S.,,Refinery Net Production of Kerosene-Type Jet Fuel,Refinery Net Production of Kerosene-Type Jet Fuel,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPL0XP_IM0_NUS-Z00_MBBLD,Weekly U.S. Liquefied Petroleum Gasses Imports,,,Weekly U.S. Liquefied Petroleum Gasses Imports,Weekly U.S. Liquefied Petroleum Gasses Imports,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPL0XP_SAE_NUS_MBBL,weekly U.S. Ending Stocks NGPLs/LRGs (Excluding Propane/Propylene),U.S.,,Ending Stocks NGPLs/LRGs (Excluding Propane/Propylene),Ending Stocks NGPLs/LRGs (Excluding Propane/Propylene),Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPL0_YPG_NUS_MBBLD,weekly U.S. Natural Gas Plant Liquid Production,U.S.,,Natural Gas Plant Liquid Production,Natural Gas Plant Liquid Production,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPLLCL2A_TVP_NUS_MBBLD,weekly U.S. Transfers to Crude Oil Supply of Condensate Production and Alaskan NGL,U.S.,,Transfers to Crude Oil Supply of Condensate Production and Alaskan NGL,Transfers to Crude Oil Supply of Condensate Production and Alaskan NGL,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPLLNGPU_TVP_NUS_MBBLD,weekly U.S. Transfers to Crude Oil Supply of Natural Gasoline and Unfinished Oils Product Supplied,U.S.,,Transfers to Crude Oil Supply of Natural Gasoline and Unfinished Oils Product Supplied,Transfers to Crude Oil Supply of Natural Gasoline and Unfinished Oils Product Supplied,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPLLP0C_SKB_NUS_MBBL,"weekly U.S. Ending Stocks of Propane, fractionated and ready for sale",U.S.,,"Ending Stocks of Propane, fractionated and ready for sale","Ending Stocks of Propane, fractionated and ready for sale",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPLLP0C_SKB_R10_MBBL,"weekly East Coast (PADD 1) Ending Stocks of Propane, fractionated and ready for sale",East Coast,,"Ending Stocks of Propane, fractionated and ready for sale","Ending Stocks of Propane, fractionated and ready for sale",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPLLP0C_SKB_R1X_MBBL,"weekly New England (PADD 1A) Ending Stocks of Propane, fractionated and ready for sale",,,"New England (PADD 1A) Ending Stocks of Propane, fractionated and ready for sale","New England (PADD 1A) Ending Stocks of Propane, fractionated and ready for sale",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPLLP0C_SKB_R1Y_MBBL,"weekly Central Atlantic (PADD 1B) Ending Stocks of Propane, fractionated and ready for sale",,,"Central Atlantic (PADD 1B) Ending Stocks of Propane, fractionated and ready for sale","Central Atlantic (PADD 1B) Ending Stocks of Propane, fractionated and ready for sale",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPLLP0C_SKB_R1Z_MBBL,"weekly Lower Atlantic (PADD 1C) Ending Stocks of Propane, fractionated and ready for sale",,,"Lower Atlantic (PADD 1C) Ending Stocks of Propane, fractionated and ready for sale","Lower Atlantic (PADD 1C) Ending Stocks of Propane, fractionated and ready for sale",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPLLP0C_SKB_R20_MBBL,"weekly Midwest (PADD 2) Ending Stocks of Propane, fractionated and ready for sale",Midwest,,"Ending Stocks of Propane, fractionated and ready for sale","Ending Stocks of Propane, fractionated and ready for sale",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPLLP0C_SKB_R30_MBBL,"weekly Gulf Coast (PADD 3) Ending Stocks of Propane, fractionated and ready for sale",Gulf Coast,,"Ending Stocks of Propane, fractionated and ready for sale","Ending Stocks of Propane, fractionated and ready for sale",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPLLP0C_SKB_R40_MBBL,"weekly PADD 4 Ending Stocks of Propane, fractionated and ready for sale",,,"PADD 4 Ending Stocks of Propane, fractionated and ready for sale","PADD 4 Ending Stocks of Propane, fractionated and ready for sale",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPLLP0C_SKB_R50_MBBL,"weekly PADD 5 Ending Stocks of Propane, fractionated and ready for sale",,,"PADD 5 Ending Stocks of Propane, fractionated and ready for sale","PADD 5 Ending Stocks of Propane, fractionated and ready for sale",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPLLPZ_EEX_NUS-Z00_MBBLD,weekly U.S. Exports to All Countries of Propane and Propylene,U.S.,,Exports to All Countries of Propane and Propylene,Exports to All Countries of Propane and Propylene,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPLLPZ_IM0_R45-Z00_MBBLD,weekly PADD 4 and PADD 5 Imports of Propane and Propylene,,,PADD 4 and PADD 5 Imports of Propane and Propylene,PADD 4 and PADD 5 Imports of Propane and Propylene,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPLLPZ_YPT_R4N5_MBBLD,weekly PADD IV and PADD V Net Production of Propane and Propylene,,,PADD IV and PADD V Net Production of Propane and Propylene,PADD IV and PADD V Net Production of Propane and Propylene,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAG55_IM0_NUS-Z00_MBBLD,"weekly U.S. Imports from All Countries of Motor Gasoline, Finished, Conventional, Greater than Ed55",U.S.,,"Imports from All Countries of Motor Gasoline, Finished, Conventional, Greater than Ed55","Imports from All Countries of Motor Gasoline, Finished, Conventional, Greater than Ed55",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAG55_IM0_R10-Z00_MBBLD,"weekly East Coast (PADD 1) Imports from All Countries of Motor Gasoline, Finished, Conventional, Greater than Ed55",East Coast,,"Imports from All Countries of Motor Gasoline, Finished, Conventional, Greater than Ed55","Imports from All Countries of Motor Gasoline, Finished, Conventional, Greater than Ed55",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAG55_IM0_R20-Z00_MBBLD,"weekly Midwest (PADD 2) Imports from All Countries of Motor Gasoline, Finished, Conventional, Greater than Ed55",Midwest,,"Imports from All Countries of Motor Gasoline, Finished, Conventional, Greater than Ed55","Imports from All Countries of Motor Gasoline, Finished, Conventional, Greater than Ed55",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAG55_IM0_R30-Z00_MBBLD,"weekly Gulf Coast (PADD 3) Imports from All Countries of Motor Gasoline, Finished, Conventional, Greater than Ed55",Gulf Coast,,"Imports from All Countries of Motor Gasoline, Finished, Conventional, Greater than Ed55","Imports from All Countries of Motor Gasoline, Finished, Conventional, Greater than Ed55",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAG55_IM0_R40-Z00_MBBLD,"weekly Rocky Mountain (PADD 4) Imports from All Countries of Motor Gasoline, Finished, Conventional, Greater than Ed55",Rocky Mountain,,"Imports from All Countries of Motor Gasoline, Finished, Conventional, Greater than Ed55","Imports from All Countries of Motor Gasoline, Finished, Conventional, Greater than Ed55",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAG55_IM0_R50-Z00_MBBLD,"weekly West Coast (PADD 5) Imports from All Countries of Motor Gasoline, Finished, Conventional, Greater than Ed55",West Coast,,"Imports from All Countries of Motor Gasoline, Finished, Conventional, Greater than Ed55","Imports from All Countries of Motor Gasoline, Finished, Conventional, Greater than Ed55",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAG55_SAE_NUS_MBBL,"weekly U.S. Ending Stocks of Motor Gasoline, Finished, Conventional, Greater than Ed55",U.S.,,"Ending Stocks of Motor Gasoline, Finished, Conventional, Greater than Ed55","Ending Stocks of Motor Gasoline, Finished, Conventional, Greater than Ed55",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAG55_SAE_R10_MBBL,"weekly East Coast (PADD 1) Ending Stocks of Motor Gasoline, Finished, Conventional, Greater than Ed55",East Coast,,"Ending Stocks of Motor Gasoline, Finished, Conventional, Greater than Ed55","Ending Stocks of Motor Gasoline, Finished, Conventional, Greater than Ed55",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAG55_SAE_R20_MBBL,"weekly Midwest (PADD 2) Ending Stocks of Motor Gasoline, Finished, Conventional, Greater than Ed55",Midwest,,"Ending Stocks of Motor Gasoline, Finished, Conventional, Greater than Ed55","Ending Stocks of Motor Gasoline, Finished, Conventional, Greater than Ed55",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAG55_SAE_R30_MBBL,"weekly Gulf Coast (PADD 3) Ending Stocks of Motor Gasoline, Finished, Conventional, Greater than Ed55",Gulf Coast,,"Ending Stocks of Motor Gasoline, Finished, Conventional, Greater than Ed55","Ending Stocks of Motor Gasoline, Finished, Conventional, Greater than Ed55",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAG55_SAE_R40_MBBL,"weekly Rocky Mountain (PADDIV) Ending Stocks of Motor Gasoline, Finished, Conventional, Greater than Ed55",,,"Rocky Mountain (PADDIV) Ending Stocks of Motor Gasoline, Finished, Conventional, Greater than Ed55","Rocky Mountain (PADDIV) Ending Stocks of Motor Gasoline, Finished, Conventional, Greater than Ed55",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAG55_SAE_R50_MBBL,"weekly West Coast (PADD 5) Ending Stocks of Motor Gasoline, Finished, Conventional, Greater than Ed55",West Coast,,"Ending Stocks of Motor Gasoline, Finished, Conventional, Greater than Ed55","Ending Stocks of Motor Gasoline, Finished, Conventional, Greater than Ed55",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAG55_YPB_NUS_MBBLD,"weekly U.S. Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55",U.S.,,"Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55","Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAG55_YPT_NUS_MBBLD,"weekly U.S. Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55",U.S.,,"Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55","Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAG55_YPT_R10_MBBLD,"weekly East Coast (PADD 1) Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55",East Coast,,"Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55","Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAG55_YPT_R20_MBBLD,"weekly Midwest (PADD 2) Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55",Midwest,,"Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55","Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAG55_YPT_R30_MBBLD,"weekly Gulf Coast (PADD 3) Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55",Gulf Coast,,"Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55","Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAG55_YPT_R40_MBBLD,"weekly Rocky Mountain (PADD 4) Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55",Rocky Mountain,,"Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55","Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAG55_YPT_R50_MBBLD,"weekly West Coast (PADD 5) Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55",West Coast,,"Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55","Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAG55_YPY_NUS_MBBLD,"weekly U.S. Refinery Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55",U.S.,,"Refinery Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55","Refinery Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAL55_IM0_NUS-Z00_MBBLD,"weekly U.S. Imports from All Countries of Motor Gasoline, Finished, Conventional, Ed55 and Lower",U.S.,,"Imports from All Countries of Motor Gasoline, Finished, Conventional, Ed55 and Lower","Imports from All Countries of Motor Gasoline, Finished, Conventional, Ed55 and Lower",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAL55_IM0_R10-Z00_MBBLD,"weekly East Coast (PADD 1) Imports from All Countries of Motor Gasoline, Finished, Conventional, Ed55 and Lower",East Coast,,"Imports from All Countries of Motor Gasoline, Finished, Conventional, Ed55 and Lower","Imports from All Countries of Motor Gasoline, Finished, Conventional, Ed55 and Lower",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAL55_IM0_R20-Z00_MBBLD,"weekly Midwest (PADD 2) Imports from All Countries of Motor Gasoline, Finished, Conventional, Ed55 and Lower",Midwest,,"Imports from All Countries of Motor Gasoline, Finished, Conventional, Ed55 and Lower","Imports from All Countries of Motor Gasoline, Finished, Conventional, Ed55 and Lower",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAL55_IM0_R30-Z00_MBBLD,"weekly Gulf Coast (PADD 3) Imports from All Countries of Motor Gasoline, Finished, Conventional, Ed55 and Lower",Gulf Coast,,"Imports from All Countries of Motor Gasoline, Finished, Conventional, Ed55 and Lower","Imports from All Countries of Motor Gasoline, Finished, Conventional, Ed55 and Lower",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAL55_IM0_R40-Z00_MBBLD,"weekly Rocky Mountain (PADD 4) Imports from All Countries of Motor Gasoline, Finished, Conventional, Ed55 and Lower",Rocky Mountain,,"Imports from All Countries of Motor Gasoline, Finished, Conventional, Ed55 and Lower","Imports from All Countries of Motor Gasoline, Finished, Conventional, Ed55 and Lower",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAL55_IM0_R50-Z00_MBBLD,"weekly West Coast (PADD 5) Imports from All Countries of Motor Gasoline, Finished, Conventional, Ed55 and Lower",West Coast,,"Imports from All Countries of Motor Gasoline, Finished, Conventional, Ed55 and Lower","Imports from All Countries of Motor Gasoline, Finished, Conventional, Ed55 and Lower",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAL55_SAE_NUS_MBBL,"weekly U.S. Ending Stocks of Motor Gasoline, Finished, Conventional, Ed55 and Lower",U.S.,,"Ending Stocks of Motor Gasoline, Finished, Conventional, Ed55 and Lower","Ending Stocks of Motor Gasoline, Finished, Conventional, Ed55 and Lower",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAL55_SAE_R10_MBBL,"weekly East Coast (PADD 1) Ending Stocks of Motor Gasoline, Finished, Conventional, Ed55 and Lower",East Coast,,"Ending Stocks of Motor Gasoline, Finished, Conventional, Ed55 and Lower","Ending Stocks of Motor Gasoline, Finished, Conventional, Ed55 and Lower",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAL55_SAE_R20_MBBL,"weekly Midwest (PADD 2) Ending Stocks of Motor Gasoline, Finished, Conventional, Ed55 and Lower",Midwest,,"Ending Stocks of Motor Gasoline, Finished, Conventional, Ed55 and Lower","Ending Stocks of Motor Gasoline, Finished, Conventional, Ed55 and Lower",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAL55_SAE_R30_MBBL,"weekly Gulf Coast (PADD 3) Ending Stocks of Motor Gasoline, Finished, Conventional, Ed55 and Lower",Gulf Coast,,"Ending Stocks of Motor Gasoline, Finished, Conventional, Ed55 and Lower","Ending Stocks of Motor Gasoline, Finished, Conventional, Ed55 and Lower",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAL55_SAE_R40_MBBL,"weekly Rocky Mountain (PADDIV) Ending Stocks of Motor Gasoline, Finished, Conventional, Ed55 and Lower",,,"Rocky Mountain (PADDIV) Ending Stocks of Motor Gasoline, Finished, Conventional, Ed55 and Lower","Rocky Mountain (PADDIV) Ending Stocks of Motor Gasoline, Finished, Conventional, Ed55 and Lower",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAL55_SAE_R50_MBBL,"weekly West Coast (PADD 5) Ending Stocks of Motor Gasoline, Finished, Conventional, Ed55 and Lower",West Coast,,"Ending Stocks of Motor Gasoline, Finished, Conventional, Ed55 and Lower","Ending Stocks of Motor Gasoline, Finished, Conventional, Ed55 and Lower",Thousand Barrels,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAL55_YPB_NUS_MBBLD,"weekly U.S. Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower",U.S.,,"Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower","Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAL55_YPT_NUS_MBBLD,"weekly U.S. Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower",U.S.,,"Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower","Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAL55_YPT_R10_MBBLD,"weekly East Coast (PADD 1) Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower",East Coast,,"Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower","Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAL55_YPT_R20_MBBLD,"weekly Midwest (PADD 2) Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower",Midwest,,"Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower","Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAL55_YPT_R30_MBBLD,"weekly Gulf Coast (PADD 3) Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower",Gulf Coast,,"Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower","Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAL55_YPT_R40_MBBLD,"weekly Rocky Mountain (PADD 4) Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower",Rocky Mountain,,"Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower","Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAL55_YPT_R50_MBBLD,"weekly West Coast (PADD 5) Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower",West Coast,,"Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower","Refinery and Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CAL55_YPY_NUS_MBBLD,"weekly U.S. Refinery Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower",U.S.,,"Refinery Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower","Refinery Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower",Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CA_YPB_NUS_MBBLD,weekly U.S. Blender Net Production of Conventional Motor Gasoline with Ethanol,U.S.,,Blender Net Production of Conventional Motor Gasoline with Ethanol,Blender Net Production of Conventional Motor Gasoline with Ethanol,Thousand Barrels per Day,weekly
WPSR_CSV,https://irtest.eia.gov/wpsr/wpsr.csv,W_EPM0CA_YPY_NUS_MBBLD,weekly U.S. Refinery Net Production of Finished Conventional Motor Gasoline with Ethanol,U.S.,,Refinery Net Production of Finished Conventional Motor Gasoline with Ethanol,Refinery Net Production of Finished Conventional Motor Gasoline with Ethanol,Thousand Barrels per Day,weekly
