month,commodity,imports_total_kbd,imports_canada_kbd,imports_latin_america_kbd,imports_europe_kbd,imports_asia_kbd,imports_middle_east_kbd,imports_africa_kbd,imports_other_kbd,exports_total_kbd,exports_canada_kbd,exports_latin_america_kbd,exports_europe_kbd,exports_asia_kbd,exports_middle_east_kbd,exports_africa_kbd,exports_other_kbd,net_imports_kbd,net_exports_kbd
2024-02-01,jet,103.48275862068965,0.0,0.0,0.0,0.0,0.0,0.0,103.48275862068965,1009.6896551724138,0.0,0.0,0.0,0.0,0.0,0.0,1009.6896551724138,-906.2068965517242,906.2068965517242
2024-03-01,jet,138.16129032258064,0.0,0.0,0.0,0.0,0.0,0.0,138.16129032258064,1204.483870967742,0.0,0.0,0.0,0.0,0.0,0.0,1204.483870967742,-1066.3225806451612,1066.3225806451612
2024-04-01,jet,87.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,87.46666666666667,1291.8,0.0,0.0,0.0,0.0,0.0,0.0,1291.8,-1204.3333333333333,1204.3333333333333
2024-05-01,jet,135.61290322580646,0.0,0.0,0.0,0.0,0.0,0.0,135.61290322580646,1191.6451612903227,0.0,0.0,0.0,0.0,0.0,0.0,1191.6451612903227,-1056.032258064516,1056.032258064516
2024-06-01,jet,97.3,0.0,0.0,0.0,0.0,0.0,0.0,97.3,1423.6,0.0,0.0,0.0,0.0,0.0,0.0,1423.6,-1326.3,1326.3
2024-07-01,jet,83.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1333.8709677419354,0.0,0.0,0.0,0.0,0.0,0.0,1333.8709677419354,-1250.8709677419354,1250.8709677419354
2024-08-01,jet,119.06451612903226,0.0,0.0,0.0,0.0,0.0,0.0,119.06451612903226,1540.0645161290322,0.0,0.0,0.0,0.0,0.0,0.0,1540.0645161290322,-1421.0,1421.0
2024-09-01,jet,59.56666666666667,0.0,0.0,0.0,0.0,0.0,0.0,59.56666666666667,1437.4,0.0,0.0,0.0,0.0,0.0,0.0,1437.4,-1377.8333333333333,1377.8333333333333
2024-10-01,jet,94.51612903225806,0.0,0.0,0.0,0.0,0.0,0.0,94.51612903225806,1285.6774193548388,0.0,0.0,0.0,0.0,0.0,0.0,1285.6774193548388,-1191.1612903225807,1191.1612903225807
2024-11-01,jet,119.96666666666667,0.0,0.0,0.0,0.0,0.0,0.0,119.96666666666667,1355.1,0.0,0.0,0.0,0.0,0.0,0.0,1355.1,-1235.1333333333334,1235.1333333333334
2024-12-01,jet,83.19354838709677,0.0,0.0,0.0,0.0,0.0,0.0,83.19354838709677,1380.225806451613,0.0,0.0,0.0,0.0,0.0,0.0,1380.225806451613,-1297.032258064516,1297.032258064516
2025-01-01,jet,112.16129032258064,0.0,0.0,0.0,0.0,0.0,0.0,112.16129032258064,1141.5483870967741,0.0,0.0,0.0,0.0,0.0,0.0,1141.5483870967741,-1029.3870967741937,1029.3870967741937
2025-02-01,jet,137.5,0.0,0.0,0.0,0.0,0.0,0.0,137.5,980.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,-842.5,842.5
2025-03-01,jet,122.7741935483871,0.0,0.0,0.0,0.0,0.0,0.0,122.7741935483871,1126.6129032258063,0.0,0.0,0.0,0.0,0.0,0.0,1126.6129032258063,-1003.8387096774194,1003.8387096774194
2025-04-01,jet,156.4,0.0,0.0,0.0,0.0,0.0,0.0,156.4,1185.7,0.0,0.0,0.0,0.0,0.0,0.0,1185.7,-1029.3,1029.3
2025-05-01,jet,141.5483870967742,0.0,0.0,0.0,0.0,0.0,0.0,141.5483870967742,1341.258064516129,0.0,0.0,0.0,0.0,0.0,0.0,1341.258064516129,-1199.7096774193549,1199.7096774193549
2025-06-01,jet,80.26666666666667,0.0,0.0,0.0,0.0,0.0,0.0,80.26666666666667,1453.5666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1453.5666666666666,-1373.3,1373.3
2025-07-01,jet,73.35483870967742,0.0,0.0,0.0,0.0,0.0,0.0,73.35483870967742,1374.258064516129,0.0,0.0,0.0,0.0,0.0,0.0,1374.258064516129,-1300.9032258064517,1300.9032258064517
2025-08-01,jet,65.38709677419355,0.0,0.0,0.0,0.0,0.0,0.0,65.38709677419355,1360.7096774193549,0.0,0.0,0.0,0.0,0.0,0.0,1360.7096774193549,-1295.3225806451612,1295.3225806451612
2025-09-01,jet,92.5,0.0,0.0,0.0,0.0,0.0,0.0,92.5,1281.3666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1281.3666666666666,-1188.8666666666666,1188.8666666666666
2025-10-01,jet,122.6774193548387,0.0,0.0,0.0,0.0,0.0,0.0,122.6774193548387,1235.8709677419354,0.0,0.0,0.0,0.0,0.0,0.0,1235.8709677419354,-1113.1935483870968,1113.1935483870968
2025-11-01,jet,130.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,130.16666666666666,1367.9,0.0,0.0,0.0,0.0,0.0,0.0,1367.9,-1237.7333333333333,1237.7333333333333
2025-12-01,jet,131.67741935483872,0.0,0.0,0.0,0.0,0.0,0.0,131.67741935483872,1365.741935483871,0.0,0.0,0.0,0.0,0.0,0.0,1365.741935483871,-1234.0645161290322,1234.0645161290322
2026-01-01,jet,129.67741935483872,0.0,0.0,0.0,0.0,0.0,0.0,129.67741935483872,1297.4193548387098,0.0,0.0,0.0,0.0,0.0,0.0,1297.4193548387098,-1167.741935483871,1167.741935483871
2026-02-01,jet,112.96428571428571,0.0,0.0,0.0,0.0,0.0,0.0,112.96428571428571,1108.8214285714287,0.0,0.0,0.0,0.0,0.0,0.0,1108.8214285714287,-995.8571428571429,995.8571428571429
2026-03-01,jet,119.90322580645162,0.0,0.0,0.0,0.0,0.0,0.0,119.90322580645162,1266.967741935484,0.0,0.0,0.0,0.0,0.0,0.0,1266.967741935484,-1147.0645161290322,1147.0645161290322
2026-04-01,jet,80.4,0.0,0.0,0.0,0.0,0.0,0.0,80.4,1646.5333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1646.5333333333333,-1566.1333333333334,1566.1333333333334
2026-05-01,jet,39.12903225806452,0.0,0.0,0.0,0.0,0.0,0.0,39.12903225806452,1117.9354838709678,0.0,0.0,0.0,0.0,0.0,0.0,1117.9354838709678,-1078.8064516129032,1078.8064516129032
2026-06-01,jet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,jet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
