fuel2002,fuel2002TypeDescription,fuelType,fuelTypeDescription,period,plantCode,plantName,primeMover,state,stateDescription,total-consumption,total-consumption-units
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,10495,Rumford Cogeneration,ST,ME,Maine,2585,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,10521,Lederle Laboratories,ALL,NY,New York,214,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,10521,Lederle Laboratories,CA,NY,New York,1,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,10521,Lederle Laboratories,CT,NY,New York,213,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,10567,Algonquin Windsor Locks,ALL,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,10567,Algonquin Windsor Locks,CA,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,10567,Algonquin Windsor Locks,CT,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,10633,Hopewell Cogeneration,ALL,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,10633,Hopewell Cogeneration,CA,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,10633,Hopewell Cogeneration,CT,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,10642,Covanta Hempstead,ALL,NY,New York,185,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,10642,Covanta Hempstead,ST,NY,New York,185,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,10643,Covanta Essex Company,ALL,NJ,New Jersey,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,10643,Covanta Essex Company,ST,NJ,New Jersey,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,10646,Covanta Southeastern Connecticut Company,ALL,CT,Connecticut,602,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,10646,Covanta Southeastern Connecticut Company,ST,CT,Connecticut,602,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,10693,Eastern Correctional Institute,ALL,MD,Maryland,10,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,10693,Eastern Correctional Institute,IC,MD,Maryland,5,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,10693,Eastern Correctional Institute,ST,MD,Maryland,5,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,10823,Deer Island Treatment Plant,ALL,MA,Massachusetts,1849,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,10823,Deer Island Treatment Plant,GT,MA,Massachusetts,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,10823,Deer Island Treatment Plant,ST,MA,Massachusetts,1849,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50002,Pittsfield Generating LP,ALL,MA,Massachusetts,473,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50002,Pittsfield Generating LP,CA,MA,Massachusetts,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50002,Pittsfield Generating LP,CT,MA,Massachusetts,473,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50006,Linden Cogen Plant,ALL,NJ,New Jersey,666,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50006,Linden Cogen Plant,CA,NJ,New Jersey,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50006,Linden Cogen Plant,CT,NJ,New Jersey,666,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50051,Eagle Point Energy Center,ALL,ME,Maine,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50051,Eagle Point Energy Center,ST,ME,Maine,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50094,"Vicinity Energy Trenton, L.P.",ALL,NJ,New Jersey,7,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50094,"Vicinity Energy Trenton, L.P.",IC,NJ,New Jersey,7,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50215,York County Resource Recovery,ALL,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50215,York County Resource Recovery,ST,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50243,Bucksport Generation LLC,ALL,ME,Maine,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50243,Bucksport Generation LLC,GT,ME,Maine,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50290,SEMASS Resource Recovery,ALL,MA,Massachusetts,530,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50290,SEMASS Resource Recovery,ST,MA,Massachusetts,530,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50397,Pixelle Specialty Solutions LLC - Spring,ALL,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50397,Pixelle Specialty Solutions LLC - Spring,ST,PA,Pennsylvania,0,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,50397,Pixelle Specialty Solutions LLC - Spring,ALL,PA,Pennsylvania,234,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,50397,Pixelle Specialty Solutions LLC - Spring,ST,PA,Pennsylvania,234,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50406,Somerset Plant,ALL,ME,Maine,165,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50406,Somerset Plant,ST,ME,Maine,165,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,50406,Somerset Plant,ALL,ME,Maine,2600,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,50406,Somerset Plant,ST,ME,Maine,2600,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50411,Rutgers Biomedical and Health Cogen,ALL,NJ,New Jersey,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50411,Rutgers Biomedical and Health Cogen,GT,NJ,New Jersey,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50472,Reworld Niagara I,ALL,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50472,Reworld Niagara I,ST,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50479,Georgia-Pacific Big Island,ALL,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50479,Georgia-Pacific Big Island,ST,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50621,Central Power Plant,ALL,RI,Rhode Island,413,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50621,Central Power Plant,GT,RI,Rhode Island,413,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50621,Central Power Plant,ST,RI,Rhode Island,0,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,50621,Central Power Plant,ALL,RI,Rhode Island,0,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,50621,Central Power Plant,GT,RI,Rhode Island,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50628,Paulsboro Refinery,ALL,NJ,New Jersey,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50628,Paulsboro Refinery,ST,NJ,New Jersey,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50649,Reworld Babylon Inc,ALL,NY,New York,68,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50649,Reworld Babylon Inc,ST,NY,New York,68,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50661,Covanta Haverhill,ALL,MA,Massachusetts,12,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50661,Covanta Haverhill,ST,MA,Massachusetts,12,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50813,Hopewell Mill,ALL,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50813,Hopewell Mill,ST,VA,Virginia,0,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,50813,Hopewell Mill,ALL,VA,Virginia,0,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,50813,Hopewell Mill,ST,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50900,Covington Facility,ALL,VA,Virginia,2,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,50900,Covington Facility,ST,VA,Virginia,2,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,50900,Covington Facility,ALL,VA,Virginia,254,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,50900,Covington Facility,ST,VA,Virginia,254,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,51038,MacArthur Waste to Energy Facility,ALL,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,51038,MacArthur Waste to Energy Facility,ST,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,52019,Doswell Energy Center,ALL,VA,Virginia,883,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,52019,Doswell Energy Center,CA,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,52019,Doswell Energy Center,CT,VA,Virginia,816,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,52019,Doswell Energy Center,GT,VA,Virginia,67,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,52024,Rhode Island Hospital,ALL,RI,Rhode Island,8,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,52024,Rhode Island Hospital,ST,RI,Rhode Island,8,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,52089,Celanese Acetate LLC,ALL,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,52089,Celanese Acetate LLC,ST,VA,Virginia,0,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,52152,International Paper Franklin Mill,ALL,VA,Virginia,0,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,52152,International Paper Franklin Mill,ST,VA,Virginia,0,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,54099,Ticonderoga Mill,ALL,NY,New York,1400,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,54099,Ticonderoga Mill,ST,NY,New York,1400,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54225,Gillette SBMC,ALL,MA,Massachusetts,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54225,Gillette SBMC,GT,MA,Massachusetts,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54225,Gillette SBMC,IC,MA,Massachusetts,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54225,Gillette SBMC,ST,MA,Massachusetts,0,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,54225,Gillette SBMC,ALL,MA,Massachusetts,0,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,54225,Gillette SBMC,GT,MA,Massachusetts,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54228,Erving Paper Mills,ALL,MA,Massachusetts,32,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54228,Erving Paper Mills,GT,MA,Massachusetts,32,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54236,Pfizer Groton Plant,ALL,CT,Connecticut,4286,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54236,Pfizer Groton Plant,GT,CT,Connecticut,1000,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54236,Pfizer Groton Plant,ST,CT,Connecticut,3286,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,54236,Pfizer Groton Plant,ALL,CT,Connecticut,0,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,54236,Pfizer Groton Plant,GT,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54333,Bucknell University,ALL,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54333,Bucknell University,CA,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54333,Bucknell University,CT,PA,Pennsylvania,0,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,54409,Dartmouth College Heating Plant,ALL,NH,New Hampshire,7469,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,54409,Dartmouth College Heating Plant,ST,NH,New Hampshire,7469,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54569,Bayville Central Facility,ALL,NJ,New Jersey,14,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54569,Bayville Central Facility,IC,NJ,New Jersey,14,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54605,Pratt & Whitney,ALL,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54605,Pratt & Whitney,GT,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54625,Reworld Plymouth LLC,ALL,PA,Pennsylvania,680,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54625,Reworld Plymouth LLC,ST,PA,Pennsylvania,680,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54634,St Nicholas Cogen Project,ALL,PA,Pennsylvania,534,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54634,St Nicholas Cogen Project,ST,PA,Pennsylvania,534,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,54795,Domino Sugar Baltimore,ALL,MD,Maryland,0,barrels
RFO,Residual Fuel Oil,RFO,Residual Fuel Oil,2025-11,54795,Domino Sugar Baltimore,ST,MD,Maryland,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54829,Bristol Myers Squibb New Brunswick,ALL,NJ,New Jersey,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54829,Bristol Myers Squibb New Brunswick,GT,NJ,New Jersey,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54829,Bristol Myers Squibb New Brunswick,ST,NJ,New Jersey,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54832,Brandywine Power Facility,ALL,MD,Maryland,157,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54832,Brandywine Power Facility,CA,MD,Maryland,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54832,Brandywine Power Facility,CT,MD,Maryland,157,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54914,Brooklyn Navy Yard Cogeneration,ALL,NY,New York,102,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54914,Brooklyn Navy Yard Cogeneration,CA,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,54914,Brooklyn Navy Yard Cogeneration,CT,NY,New York,102,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55079,Millennium Power,ALL,MA,Massachusetts,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55079,Millennium Power,CA,MA,Massachusetts,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55079,Millennium Power,CT,MA,Massachusetts,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55317,Fore River Generating Station,ALL,MA,Massachusetts,4258,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55317,Fore River Generating Station,CA,MA,Massachusetts,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55317,Fore River Generating Station,CT,MA,Massachusetts,4258,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55347,Armstrong,ALL,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55347,Armstrong,GT,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55349,Pleasants Energy LLC,ALL,WV,West Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55349,Pleasants Energy LLC,GT,WV,West Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55375,Astoria Energy,ALL,NY,New York,260,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55375,Astoria Energy,CA,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55375,Astoria Energy,CT,NY,New York,260,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55381,Commonwealth Chesapeake,ALL,VA,Virginia,690,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55381,Commonwealth Chesapeake,GT,VA,Virginia,690,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55405,Athens Generating Plant,ALL,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55405,Athens Generating Plant,CA,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55405,Athens Generating Plant,CT,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55439,Tenaska Virginia Generating Station,ALL,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55439,Tenaska Virginia Generating Station,CA,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55439,Tenaska Virginia Generating Station,CT,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55524,York Energy Center,ALL,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55524,York Energy Center,CA,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55524,York Energy Center,CT,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55661,Newington Energy Center,ALL,NH,New Hampshire,327,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55661,Newington Energy Center,CA,NH,New Hampshire,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55661,Newington Energy Center,CT,NH,New Hampshire,327,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55690,Bethlehem Power Plant,ALL,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55690,Bethlehem Power Plant,CA,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55690,Bethlehem Power Plant,CT,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55710,Allegheny Energy Units 3 4 & 5,ALL,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55710,Allegheny Energy Units 3 4 & 5,CA,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55710,Allegheny Energy Units 3 4 & 5,CT,PA,Pennsylvania,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55997,Orchard Park,ALL,PA,Pennsylvania,125,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,55997,Orchard Park,IC,PA,Pennsylvania,125,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56047,CPV Towantic Energy Center,ALL,CT,Connecticut,1386,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56047,CPV Towantic Energy Center,CA,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56047,CPV Towantic Energy Center,CT,CT,Connecticut,1386,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56196,Zeltmann,ALL,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56196,Zeltmann,CA,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56196,Zeltmann,CT,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56234,Caithness Long Island Energy Center,ALL,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56234,Caithness Long Island Energy Center,CA,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56234,Caithness Long Island Energy Center,CT,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56259,Empire Generating Co LLC,ALL,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56259,Empire Generating Co LLC,CA,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56259,Empire Generating Co LLC,CT,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56288,Salem Water Plant,ALL,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56288,Salem Water Plant,IC,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56289,Salem Street Dept,ALL,VA,Virginia,12,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56289,Salem Street Dept,IC,VA,Virginia,12,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56785,Virginia Tech Power Plant,ALL,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56785,Virginia Tech Power Plant,ST,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56798,Kleen Energy Systems Project,ALL,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56798,Kleen Energy Systems Project,CA,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56798,Kleen Energy Systems Project,CT,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56807,Bear Garden,ALL,VA,Virginia,333,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56807,Bear Garden,CA,VA,Virginia,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56807,Bear Garden,CT,VA,Virginia,333,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56808,Virginia City Hybrid Energy Center,ALL,VA,Virginia,690,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56808,Virginia City Hybrid Energy Center,ST,VA,Virginia,690,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56940,CPV Valley Energy Center,ALL,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56940,CPV Valley Energy Center,CA,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56940,CPV Valley Energy Center,CT,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56964,Bayonne Energy Center,ALL,NJ,New Jersey,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,56964,Bayonne Energy Center,GT,NJ,New Jersey,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,57349,Garrison Energy Center LLC,ALL,DE,Delaware,109,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,57349,Garrison Energy Center LLC,CA,DE,Delaware,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,57349,Garrison Energy Center LLC,CT,DE,Delaware,109,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,57599,"Fort Hill 1, 2, 3 & 4",ALL,CT,Connecticut,47,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,57599,"Fort Hill 1, 2, 3 & 4",IC,CT,Connecticut,47,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,57605,Water Treatment 1 & 2,ALL,CT,Connecticut,33,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,57605,Water Treatment 1 & 2,IC,CT,Connecticut,33,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,57624,Norwich WWTP,ALL,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,57624,Norwich WWTP,IC,CT,Connecticut,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,57664,Astoria Energy II,ALL,NY,New York,603,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,57664,Astoria Energy II,CA,NY,New York,0,barrels
DFO,Distillate Fuel Oil,DFO,Distillate Fuel Oil,2025-11,57664,Astoria Energy II,CT,NY,New York,603,barrels
