fueltype,period,respondent,respondent-name,timezone,timezone-description,type-name,value,value-units
OIL,2022-07-12,MIDA,Mid-Atlantic,Central,Central,Petroleum,2929,megawatthours
OIL,2022-07-12,NE,New England,Central,Central,Petroleum,41,megawatthours
OIL,2022-07-13,MIDA,Mid-Atlantic,Central,Central,Petroleum,2829,megawatthours
OIL,2022-07-13,NE,New England,Central,Central,Petroleum,3967,megawatthours
OIL,2022-07-14,MIDA,Mid-Atlantic,Central,Central,Petroleum,2299,megawatthours
OIL,2022-07-14,NE,New England,Central,Central,Petroleum,54,megawatthours
OIL,2022-07-15,MIDA,Mid-Atlantic,Central,Central,Petroleum,2253,megawatthours
OIL,2022-07-15,NE,New England,Central,Central,Petroleum,39,megawatthours
OIL,2022-07-16,MIDA,Mid-Atlantic,Central,Central,Petroleum,2132,megawatthours
OIL,2022-07-16,NE,New England,Central,Central,Petroleum,357,megawatthours
OIL,2022-07-17,MIDA,Mid-Atlantic,Central,Central,Petroleum,2108,megawatthours
OIL,2022-07-17,NE,New England,Central,Central,Petroleum,118,megawatthours
OIL,2022-07-18,MIDA,Mid-Atlantic,Central,Central,Petroleum,3331,megawatthours
OIL,2022-07-18,NE,New England,Central,Central,Petroleum,82,megawatthours
OIL,2022-07-19,MIDA,Mid-Atlantic,Central,Central,Petroleum,20206,megawatthours
OIL,2022-07-19,NE,New England,Central,Central,Petroleum,3256,megawatthours
OIL,2022-07-20,MIDA,Mid-Atlantic,Central,Central,Petroleum,27749,megawatthours
OIL,2022-07-20,NE,New England,Central,Central,Petroleum,16289,megawatthours
OIL,2022-07-21,MIDA,Mid-Atlantic,Central,Central,Petroleum,20582,megawatthours
OIL,2022-07-21,NE,New England,Central,Central,Petroleum,27556,megawatthours
OIL,2022-07-22,MIDA,Mid-Atlantic,Central,Central,Petroleum,12605,megawatthours
OIL,2022-07-22,NE,New England,Central,Central,Petroleum,7100,megawatthours
OIL,2022-07-23,MIDA,Mid-Atlantic,Central,Central,Petroleum,12645,megawatthours
OIL,2022-07-23,NE,New England,Central,Central,Petroleum,4211,megawatthours
OIL,2022-07-24,MIDA,Mid-Atlantic,Central,Central,Petroleum,12968,megawatthours
OIL,2022-07-24,NE,New England,Central,Central,Petroleum,7023,megawatthours
OIL,2022-07-25,MIDA,Mid-Atlantic,Central,Central,Petroleum,7416,megawatthours
OIL,2022-07-25,NE,New England,Central,Central,Petroleum,171,megawatthours
OIL,2022-07-26,MIDA,Mid-Atlantic,Central,Central,Petroleum,12868,megawatthours
OIL,2022-07-26,NE,New England,Central,Central,Petroleum,227,megawatthours
OIL,2022-07-27,MIDA,Mid-Atlantic,Central,Central,Petroleum,13796,megawatthours
OIL,2022-07-27,NE,New England,Central,Central,Petroleum,54,megawatthours
OIL,2022-07-28,MIDA,Mid-Atlantic,Central,Central,Petroleum,7909,megawatthours
OIL,2022-07-28,NE,New England,Central,Central,Petroleum,2936,megawatthours
OIL,2022-07-29,MIDA,Mid-Atlantic,Central,Central,Petroleum,5595,megawatthours
OIL,2022-07-29,NE,New England,Central,Central,Petroleum,253,megawatthours
OIL,2022-07-30,MIDA,Mid-Atlantic,Central,Central,Petroleum,5781,megawatthours
OIL,2022-07-30,NE,New England,Central,Central,Petroleum,247,megawatthours
OIL,2022-07-31,MIDA,Mid-Atlantic,Central,Central,Petroleum,1845,megawatthours
OIL,2022-07-31,NE,New England,Central,Central,Petroleum,69,megawatthours
OIL,2022-08-01,MIDA,Mid-Atlantic,Central,Central,Petroleum,3501,megawatthours
OIL,2022-08-01,NE,New England,Central,Central,Petroleum,217,megawatthours
OIL,2022-08-02,MIDA,Mid-Atlantic,Central,Central,Petroleum,10064,megawatthours
OIL,2022-08-02,NE,New England,Central,Central,Petroleum,248,megawatthours
OIL,2022-08-03,MIDA,Mid-Atlantic,Central,Central,Petroleum,11516,megawatthours
OIL,2022-08-03,NE,New England,Central,Central,Petroleum,1175,megawatthours
OIL,2022-08-04,MIDA,Mid-Atlantic,Central,Central,Petroleum,9741,megawatthours
OIL,2022-08-04,NE,New England,Central,Central,Petroleum,3651,megawatthours
OIL,2022-08-05,MIDA,Mid-Atlantic,Central,Central,Petroleum,5512,megawatthours
OIL,2022-08-05,NE,New England,Central,Central,Petroleum,1455,megawatthours
OIL,2022-08-06,MIDA,Mid-Atlantic,Central,Central,Petroleum,3757,megawatthours
OIL,2022-08-06,NE,New England,Central,Central,Petroleum,641,megawatthours
OIL,2022-08-07,MIDA,Mid-Atlantic,Central,Central,Petroleum,7154,megawatthours
OIL,2022-08-07,NE,New England,Central,Central,Petroleum,737,megawatthours
OIL,2022-08-08,MIDA,Mid-Atlantic,Central,Central,Petroleum,38760,megawatthours
OIL,2022-08-08,NE,New England,Central,Central,Petroleum,9082,megawatthours
OIL,2022-08-09,MIDA,Mid-Atlantic,Central,Central,Petroleum,39568,megawatthours
OIL,2022-08-09,NE,New England,Central,Central,Petroleum,4738,megawatthours
OIL,2022-08-10,MIDA,Mid-Atlantic,Central,Central,Petroleum,9735,megawatthours
OIL,2022-08-10,NE,New England,Central,Central,Petroleum,9,megawatthours
OIL,2022-08-11,MIDA,Mid-Atlantic,Central,Central,Petroleum,7247,megawatthours
OIL,2022-08-11,NE,New England,Central,Central,Petroleum,34,megawatthours
OIL,2022-08-12,MIDA,Mid-Atlantic,Central,Central,Petroleum,5305,megawatthours
OIL,2022-08-12,NE,New England,Central,Central,Petroleum,22,megawatthours
OIL,2022-08-13,MIDA,Mid-Atlantic,Central,Central,Petroleum,5443,megawatthours
OIL,2022-08-13,NE,New England,Central,Central,Petroleum,31,megawatthours
OIL,2022-08-14,MIDA,Mid-Atlantic,Central,Central,Petroleum,5304,megawatthours
OIL,2022-08-14,NE,New England,Central,Central,Petroleum,13,megawatthours
OIL,2022-08-15,MIDA,Mid-Atlantic,Central,Central,Petroleum,5297,megawatthours
OIL,2022-08-15,NE,New England,Central,Central,Petroleum,37,megawatthours
OIL,2022-08-16,MIDA,Mid-Atlantic,Central,Central,Petroleum,8191,megawatthours
OIL,2022-08-16,NE,New England,Central,Central,Petroleum,18,megawatthours
OIL,2022-08-17,MIDA,Mid-Atlantic,Central,Central,Petroleum,5533,megawatthours
OIL,2022-08-17,NE,New England,Central,Central,Petroleum,9,megawatthours
OIL,2022-08-18,MIDA,Mid-Atlantic,Central,Central,Petroleum,6439,megawatthours
OIL,2022-08-18,NE,New England,Central,Central,Petroleum,68,megawatthours
OIL,2022-08-19,MIDA,Mid-Atlantic,Central,Central,Petroleum,6366,megawatthours
OIL,2022-08-19,NE,New England,Central,Central,Petroleum,183,megawatthours
OIL,2022-08-20,MIDA,Mid-Atlantic,Central,Central,Petroleum,5317,megawatthours
OIL,2022-08-20,NE,New England,Central,Central,Petroleum,40,megawatthours
OIL,2022-08-21,MIDA,Mid-Atlantic,Central,Central,Petroleum,5308,megawatthours
OIL,2022-08-21,NE,New England,Central,Central,Petroleum,26,megawatthours
OIL,2022-08-22,MIDA,Mid-Atlantic,Central,Central,Petroleum,5449,megawatthours
OIL,2022-08-22,NE,New England,Central,Central,Petroleum,60,megawatthours
OIL,2022-08-23,MIDA,Mid-Atlantic,Central,Central,Petroleum,5371,megawatthours
OIL,2022-08-23,NE,New England,Central,Central,Petroleum,613,megawatthours
OIL,2022-08-24,MIDA,Mid-Atlantic,Central,Central,Petroleum,5293,megawatthours
OIL,2022-08-24,NE,New England,Central,Central,Petroleum,160,megawatthours
OIL,2022-08-25,MIDA,Mid-Atlantic,Central,Central,Petroleum,5413,megawatthours
OIL,2022-08-25,NE,New England,Central,Central,Petroleum,239,megawatthours
OIL,2022-08-26,MIDA,Mid-Atlantic,Central,Central,Petroleum,5733,megawatthours
OIL,2022-08-26,NE,New England,Central,Central,Petroleum,33,megawatthours
OIL,2022-08-27,MIDA,Mid-Atlantic,Central,Central,Petroleum,5275,megawatthours
OIL,2022-08-27,NE,New England,Central,Central,Petroleum,315,megawatthours
OIL,2022-08-28,MIDA,Mid-Atlantic,Central,Central,Petroleum,6017,megawatthours
OIL,2022-08-28,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2022-08-29,MIDA,Mid-Atlantic,Central,Central,Petroleum,11982,megawatthours
OIL,2022-08-29,NE,New England,Central,Central,Petroleum,22,megawatthours
OIL,2022-08-30,MIDA,Mid-Atlantic,Central,Central,Petroleum,7671,megawatthours
OIL,2022-08-30,NE,New England,Central,Central,Petroleum,101,megawatthours
OIL,2022-08-31,MIDA,Mid-Atlantic,Central,Central,Petroleum,11083,megawatthours
OIL,2022-08-31,NE,New England,Central,Central,Petroleum,157,megawatthours
OIL,2022-09-01,MIDA,Mid-Atlantic,Central,Central,Petroleum,5509,megawatthours
OIL,2022-09-01,NE,New England,Central,Central,Petroleum,10,megawatthours
OIL,2022-09-02,MIDA,Mid-Atlantic,Central,Central,Petroleum,6008,megawatthours
OIL,2022-09-02,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2022-09-03,MIDA,Mid-Atlantic,Central,Central,Petroleum,5321,megawatthours
OIL,2022-09-03,NE,New England,Central,Central,Petroleum,10,megawatthours
OIL,2022-09-04,MIDA,Mid-Atlantic,Central,Central,Petroleum,5292,megawatthours
OIL,2022-09-04,NE,New England,Central,Central,Petroleum,16,megawatthours
OIL,2022-09-05,MIDA,Mid-Atlantic,Central,Central,Petroleum,5308,megawatthours
OIL,2022-09-05,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2022-09-06,MIDA,Mid-Atlantic,Central,Central,Petroleum,5583,megawatthours
OIL,2022-09-06,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2022-09-07,MIDA,Mid-Atlantic,Central,Central,Petroleum,5344,megawatthours
OIL,2022-09-07,NE,New England,Central,Central,Petroleum,26,megawatthours
OIL,2022-09-08,MIDA,Mid-Atlantic,Central,Central,Petroleum,5273,megawatthours
OIL,2022-09-08,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2022-09-09,MIDA,Mid-Atlantic,Central,Central,Petroleum,5331,megawatthours
OIL,2022-09-09,NE,New England,Central,Central,Petroleum,975,megawatthours
OIL,2022-09-10,MIDA,Mid-Atlantic,Central,Central,Petroleum,5910,megawatthours
OIL,2022-09-10,NE,New England,Central,Central,Petroleum,892,megawatthours
OIL,2022-09-11,MIDA,Mid-Atlantic,Central,Central,Petroleum,5324,megawatthours
OIL,2022-09-11,NE,New England,Central,Central,Petroleum,1022,megawatthours
OIL,2022-09-12,MIDA,Mid-Atlantic,Central,Central,Petroleum,6344,megawatthours
OIL,2022-09-12,NE,New England,Central,Central,Petroleum,685,megawatthours
OIL,2022-09-13,MIDA,Mid-Atlantic,Central,Central,Petroleum,5366,megawatthours
OIL,2022-09-13,NE,New England,Central,Central,Petroleum,447,megawatthours
OIL,2022-09-14,MIDA,Mid-Atlantic,Central,Central,Petroleum,5319,megawatthours
OIL,2022-09-14,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2022-09-15,MIDA,Mid-Atlantic,Central,Central,Petroleum,5581,megawatthours
OIL,2022-09-15,NE,New England,Central,Central,Petroleum,117,megawatthours
OIL,2022-09-16,MIDA,Mid-Atlantic,Central,Central,Petroleum,5306,megawatthours
OIL,2022-09-16,NE,New England,Central,Central,Petroleum,53,megawatthours
OIL,2022-09-17,MIDA,Mid-Atlantic,Central,Central,Petroleum,5264,megawatthours
OIL,2022-09-17,NE,New England,Central,Central,Petroleum,105,megawatthours
OIL,2022-09-18,MIDA,Mid-Atlantic,Central,Central,Petroleum,5094,megawatthours
OIL,2022-09-18,NE,New England,Central,Central,Petroleum,2,megawatthours
OIL,2022-09-19,MIDA,Mid-Atlantic,Central,Central,Petroleum,6340,megawatthours
OIL,2022-09-19,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2022-09-20,MIDA,Mid-Atlantic,Central,Central,Petroleum,5887,megawatthours
OIL,2022-09-20,NE,New England,Central,Central,Petroleum,1,megawatthours
OIL,2022-09-21,MIDA,Mid-Atlantic,Central,Central,Petroleum,5370,megawatthours
OIL,2022-09-21,NE,New England,Central,Central,Petroleum,18,megawatthours
OIL,2022-09-22,MIDA,Mid-Atlantic,Central,Central,Petroleum,5482,megawatthours
OIL,2022-09-22,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2022-09-23,MIDA,Mid-Atlantic,Central,Central,Petroleum,5215,megawatthours
OIL,2022-09-23,NE,New England,Central,Central,Petroleum,83,megawatthours
OIL,2022-09-24,MIDA,Mid-Atlantic,Central,Central,Petroleum,4663,megawatthours
OIL,2022-09-24,NE,New England,Central,Central,Petroleum,30,megawatthours
OIL,2022-09-25,MIDA,Mid-Atlantic,Central,Central,Petroleum,4372,megawatthours
OIL,2022-09-25,NE,New England,Central,Central,Petroleum,20,megawatthours
OIL,2022-09-26,MIDA,Mid-Atlantic,Central,Central,Petroleum,4345,megawatthours
OIL,2022-09-26,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2022-09-27,MIDA,Mid-Atlantic,Central,Central,Petroleum,4389,megawatthours
OIL,2022-09-27,NE,New England,Central,Central,Petroleum,8,megawatthours
OIL,2022-09-28,MIDA,Mid-Atlantic,Central,Central,Petroleum,4361,megawatthours
OIL,2022-09-28,NE,New England,Central,Central,Petroleum,16,megawatthours
OIL,2022-09-29,MIDA,Mid-Atlantic,Central,Central,Petroleum,4492,megawatthours
OIL,2022-09-29,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2022-09-30,MIDA,Mid-Atlantic,Central,Central,Petroleum,8624,megawatthours
OIL,2022-09-30,NE,New England,Central,Central,Petroleum,52,megawatthours
OIL,2022-10-01,MIDA,Mid-Atlantic,Central,Central,Petroleum,3772,megawatthours
OIL,2022-10-01,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2022-10-02,MIDA,Mid-Atlantic,Central,Central,Petroleum,4456,megawatthours
OIL,2022-10-02,NE,New England,Central,Central,Petroleum,42,megawatthours
OIL,2022-10-03,MIDA,Mid-Atlantic,Central,Central,Petroleum,4556,megawatthours
OIL,2022-10-03,NE,New England,Central,Central,Petroleum,31,megawatthours
OIL,2022-10-04,MIDA,Mid-Atlantic,Central,Central,Petroleum,4325,megawatthours
OIL,2022-10-04,NE,New England,Central,Central,Petroleum,70,megawatthours
OIL,2022-10-05,MIDA,Mid-Atlantic,Central,Central,Petroleum,4390,megawatthours
OIL,2022-10-05,NE,New England,Central,Central,Petroleum,15,megawatthours
OIL,2022-10-06,MIDA,Mid-Atlantic,Central,Central,Petroleum,4349,megawatthours
OIL,2022-10-06,NE,New England,Central,Central,Petroleum,127,megawatthours
OIL,2022-10-07,MIDA,Mid-Atlantic,Central,Central,Petroleum,4336,megawatthours
OIL,2022-10-07,NE,New England,Central,Central,Petroleum,24,megawatthours
OIL,2022-10-08,MIDA,Mid-Atlantic,Central,Central,Petroleum,4400,megawatthours
OIL,2022-10-08,NE,New England,Central,Central,Petroleum,35,megawatthours
OIL,2022-10-09,MIDA,Mid-Atlantic,Central,Central,Petroleum,4496,megawatthours
OIL,2022-10-09,NE,New England,Central,Central,Petroleum,1,megawatthours
OIL,2022-10-10,MIDA,Mid-Atlantic,Central,Central,Petroleum,6817,megawatthours
OIL,2022-10-10,NE,New England,Central,Central,Petroleum,7,megawatthours
OIL,2022-10-11,MIDA,Mid-Atlantic,Central,Central,Petroleum,4999,megawatthours
OIL,2022-10-11,NE,New England,Central,Central,Petroleum,88,megawatthours
OIL,2022-10-12,MIDA,Mid-Atlantic,Central,Central,Petroleum,5430,megawatthours
OIL,2022-10-12,NE,New England,Central,Central,Petroleum,54,megawatthours
OIL,2022-10-13,MIDA,Mid-Atlantic,Central,Central,Petroleum,5048,megawatthours
OIL,2022-10-13,NE,New England,Central,Central,Petroleum,38,megawatthours
OIL,2022-10-14,MIDA,Mid-Atlantic,Central,Central,Petroleum,4806,megawatthours
OIL,2022-10-14,NE,New England,Central,Central,Petroleum,1,megawatthours
OIL,2022-10-15,MIDA,Mid-Atlantic,Central,Central,Petroleum,4500,megawatthours
OIL,2022-10-15,NE,New England,Central,Central,Petroleum,78,megawatthours
OIL,2022-10-16,MIDA,Mid-Atlantic,Central,Central,Petroleum,4511,megawatthours
OIL,2022-10-16,NE,New England,Central,Central,Petroleum,132,megawatthours
OIL,2022-10-17,MIDA,Mid-Atlantic,Central,Central,Petroleum,4335,megawatthours
OIL,2022-10-17,NE,New England,Central,Central,Petroleum,1,megawatthours
OIL,2022-10-18,MIDA,Mid-Atlantic,Central,Central,Petroleum,4570,megawatthours
OIL,2022-10-18,NE,New England,Central,Central,Petroleum,573,megawatthours
OIL,2022-10-19,MIDA,Mid-Atlantic,Central,Central,Petroleum,4550,megawatthours
OIL,2022-10-19,NE,New England,Central,Central,Petroleum,94,megawatthours
OIL,2022-10-20,MIDA,Mid-Atlantic,Central,Central,Petroleum,5262,megawatthours
OIL,2022-10-20,NE,New England,Central,Central,Petroleum,72,megawatthours
OIL,2022-10-21,MIDA,Mid-Atlantic,Central,Central,Petroleum,4869,megawatthours
OIL,2022-10-21,NE,New England,Central,Central,Petroleum,117,megawatthours
OIL,2022-10-22,MIDA,Mid-Atlantic,Central,Central,Petroleum,4426,megawatthours
OIL,2022-10-22,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2022-10-23,MIDA,Mid-Atlantic,Central,Central,Petroleum,3871,megawatthours
OIL,2022-10-23,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2022-10-24,MIDA,Mid-Atlantic,Central,Central,Petroleum,3937,megawatthours
OIL,2022-10-24,NE,New England,Central,Central,Petroleum,8,megawatthours
OIL,2022-10-25,MIDA,Mid-Atlantic,Central,Central,Petroleum,4219,megawatthours
OIL,2022-10-25,NE,New England,Central,Central,Petroleum,596,megawatthours
OIL,2022-10-26,MIDA,Mid-Atlantic,Central,Central,Petroleum,3939,megawatthours
OIL,2022-10-26,NE,New England,Central,Central,Petroleum,43,megawatthours
OIL,2022-10-27,MIDA,Mid-Atlantic,Central,Central,Petroleum,5097,megawatthours
OIL,2022-10-27,NE,New England,Central,Central,Petroleum,26,megawatthours
OIL,2022-10-28,MIDA,Mid-Atlantic,Central,Central,Petroleum,4393,megawatthours
OIL,2022-10-28,NE,New England,Central,Central,Petroleum,72,megawatthours
OIL,2022-10-29,MIDA,Mid-Atlantic,Central,Central,Petroleum,4641,megawatthours
OIL,2022-10-29,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2022-10-30,MIDA,Mid-Atlantic,Central,Central,Petroleum,4582,megawatthours
OIL,2022-10-30,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2022-10-31,MIDA,Mid-Atlantic,Central,Central,Petroleum,4347,megawatthours
OIL,2022-10-31,NE,New England,Central,Central,Petroleum,4,megawatthours
OIL,2022-11-01,MIDA,Mid-Atlantic,Central,Central,Petroleum,4247,megawatthours
OIL,2022-11-01,NE,New England,Central,Central,Petroleum,68,megawatthours
OIL,2022-11-02,MIDA,Mid-Atlantic,Central,Central,Petroleum,4711,megawatthours
OIL,2022-11-02,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2022-11-03,MIDA,Mid-Atlantic,Central,Central,Petroleum,4330,megawatthours
OIL,2022-11-03,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2022-11-04,MIDA,Mid-Atlantic,Central,Central,Petroleum,5121,megawatthours
OIL,2022-11-04,NE,New England,Central,Central,Petroleum,67,megawatthours
OIL,2022-11-05,MIDA,Mid-Atlantic,Central,Central,Petroleum,4377,megawatthours
OIL,2022-11-05,NE,New England,Central,Central,Petroleum,99,megawatthours
OIL,2022-11-06,MIDA,Mid-Atlantic,Central,Central,Petroleum,7608,megawatthours
OIL,2022-11-06,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2022-11-07,MIDA,Mid-Atlantic,Central,Central,Petroleum,5921,megawatthours
OIL,2022-11-07,NE,New England,Central,Central,Petroleum,474,megawatthours
OIL,2022-11-08,MIDA,Mid-Atlantic,Central,Central,Petroleum,6746,megawatthours
OIL,2022-11-08,NE,New England,Central,Central,Petroleum,32,megawatthours
OIL,2022-11-09,MIDA,Mid-Atlantic,Central,Central,Petroleum,7661,megawatthours
OIL,2022-11-09,NE,New England,Central,Central,Petroleum,153,megawatthours
OIL,2022-11-10,MIDA,Mid-Atlantic,Central,Central,Petroleum,6253,megawatthours
OIL,2022-11-10,NE,New England,Central,Central,Petroleum,66,megawatthours
OIL,2022-11-11,MIDA,Mid-Atlantic,Central,Central,Petroleum,6211,megawatthours
OIL,2022-11-11,NE,New England,Central,Central,Petroleum,16,megawatthours
OIL,2022-11-12,MIDA,Mid-Atlantic,Central,Central,Petroleum,7466,megawatthours
OIL,2022-11-12,NE,New England,Central,Central,Petroleum,157,megawatthours
OIL,2022-11-13,MIDA,Mid-Atlantic,Central,Central,Petroleum,5454,megawatthours
OIL,2022-11-13,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2022-11-14,MIDA,Mid-Atlantic,Central,Central,Petroleum,7512,megawatthours
OIL,2022-11-14,NE,New England,Central,Central,Petroleum,11,megawatthours
OIL,2022-11-15,MIDA,Mid-Atlantic,Central,Central,Petroleum,7490,megawatthours
OIL,2022-11-15,NE,New England,Central,Central,Petroleum,0,megawatthours
OIL,2022-11-16,MIDA,Mid-Atlantic,Central,Central,Petroleum,13668,megawatthours
OIL,2022-11-16,NE,New England,Central,Central,Petroleum,27,megawatthours
OIL,2022-11-17,MIDA,Mid-Atlantic,Central,Central,Petroleum,2763,megawatthours
OIL,2022-11-17,NE,New England,Central,Central,Petroleum,1061,megawatthours
OIL,2022-11-18,MIDA,Mid-Atlantic,Central,Central,Petroleum,3057,megawatthours
OIL,2022-11-18,NE,New England,Central,Central,Petroleum,173,megawatthours
OIL,2022-11-19,MIDA,Mid-Atlantic,Central,Central,Petroleum,4047,megawatthours
OIL,2022-11-19,NE,New England,Central,Central,Petroleum,319,megawatthours
OIL,2022-11-20,MIDA,Mid-Atlantic,Central,Central,Petroleum,2445,megawatthours
OIL,2022-11-20,NE,New England,Central,Central,Petroleum,638,megawatthours
