fueltype,period,respondent,respondent-name,type-name,value,value-units
OIL,2026-03-10T12,MIDA,Mid-Atlantic,Petroleum,172,megawatthours
OIL,2026-03-10T11,MIDA,Mid-Atlantic,Petroleum,172,megawatthours
OIL,2026-03-10T10,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2026-03-10T09,MIDA,Mid-Atlantic,Petroleum,174,megawatthours
OIL,2026-03-10T08,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2026-03-10T07,MIDA,Mid-Atlantic,Petroleum,172,megawatthours
OIL,2026-03-10T06,MIDA,Mid-Atlantic,Petroleum,172,megawatthours
OIL,2026-03-10T05,MIDA,Mid-Atlantic,Petroleum,170,megawatthours
OIL,2026-03-10T04,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2026-03-10T03,MIDA,Mid-Atlantic,Petroleum,170,megawatthours
OIL,2026-03-10T02,MIDA,Mid-Atlantic,Petroleum,169,megawatthours
OIL,2026-03-10T01,MIDA,Mid-Atlantic,Petroleum,209,megawatthours
OIL,2026-03-10T00,MIDA,Mid-Atlantic,Petroleum,240,megawatthours
OIL,2026-03-09T23,MIDA,Mid-Atlantic,Petroleum,200,megawatthours
OIL,2026-03-09T22,MIDA,Mid-Atlantic,Petroleum,201,megawatthours
OIL,2026-03-09T21,MIDA,Mid-Atlantic,Petroleum,196,megawatthours
OIL,2026-03-09T20,MIDA,Mid-Atlantic,Petroleum,169,megawatthours
OIL,2026-03-09T19,MIDA,Mid-Atlantic,Petroleum,170,megawatthours
OIL,2026-03-09T18,MIDA,Mid-Atlantic,Petroleum,170,megawatthours
OIL,2026-03-09T17,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2026-03-09T16,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2026-03-09T15,MIDA,Mid-Atlantic,Petroleum,196,megawatthours
OIL,2026-03-09T14,MIDA,Mid-Atlantic,Petroleum,197,megawatthours
OIL,2026-03-09T13,MIDA,Mid-Atlantic,Petroleum,271,megawatthours
OIL,2026-03-09T12,MIDA,Mid-Atlantic,Petroleum,257,megawatthours
OIL,2026-03-09T11,MIDA,Mid-Atlantic,Petroleum,192,megawatthours
OIL,2026-03-09T10,MIDA,Mid-Atlantic,Petroleum,267,megawatthours
OIL,2026-03-09T09,MIDA,Mid-Atlantic,Petroleum,175,megawatthours
OIL,2026-03-09T08,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2026-03-09T07,MIDA,Mid-Atlantic,Petroleum,172,megawatthours
OIL,2026-03-09T06,MIDA,Mid-Atlantic,Petroleum,172,megawatthours
OIL,2026-03-09T05,MIDA,Mid-Atlantic,Petroleum,172,megawatthours
OIL,2026-03-09T04,MIDA,Mid-Atlantic,Petroleum,199,megawatthours
OIL,2026-03-09T03,MIDA,Mid-Atlantic,Petroleum,334,megawatthours
OIL,2026-03-09T02,MIDA,Mid-Atlantic,Petroleum,339,megawatthours
OIL,2026-03-09T01,MIDA,Mid-Atlantic,Petroleum,351,megawatthours
OIL,2026-03-09T00,MIDA,Mid-Atlantic,Petroleum,331,megawatthours
OIL,2026-03-08T23,MIDA,Mid-Atlantic,Petroleum,332,megawatthours
OIL,2026-03-08T22,MIDA,Mid-Atlantic,Petroleum,282,megawatthours
OIL,2026-03-08T21,MIDA,Mid-Atlantic,Petroleum,169,megawatthours
OIL,2026-03-08T20,MIDA,Mid-Atlantic,Petroleum,170,megawatthours
OIL,2026-03-08T19,MIDA,Mid-Atlantic,Petroleum,269,megawatthours
OIL,2026-03-08T18,MIDA,Mid-Atlantic,Petroleum,490,megawatthours
OIL,2026-03-08T17,MIDA,Mid-Atlantic,Petroleum,463,megawatthours
OIL,2026-03-08T16,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2026-03-08T15,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2026-03-08T14,MIDA,Mid-Atlantic,Petroleum,175,megawatthours
OIL,2026-03-08T13,MIDA,Mid-Atlantic,Petroleum,175,megawatthours
OIL,2026-03-08T12,MIDA,Mid-Atlantic,Petroleum,176,megawatthours
OIL,2026-03-08T11,MIDA,Mid-Atlantic,Petroleum,178,megawatthours
OIL,2026-03-08T10,MIDA,Mid-Atlantic,Petroleum,177,megawatthours
OIL,2026-03-08T09,MIDA,Mid-Atlantic,Petroleum,176,megawatthours
OIL,2026-03-08T08,MIDA,Mid-Atlantic,Petroleum,174,megawatthours
OIL,2026-03-08T07,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2026-03-08T06,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2026-03-08T05,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2026-03-08T05,NE,New England,Petroleum,42,megawatthours
OIL,2026-03-08T04,MIDA,Mid-Atlantic,Petroleum,199,megawatthours
OIL,2026-03-08T04,NE,New England,Petroleum,42,megawatthours
OIL,2026-03-08T03,MIDA,Mid-Atlantic,Petroleum,334,megawatthours
OIL,2026-03-08T03,NE,New England,Petroleum,42,megawatthours
OIL,2026-03-08T02,MIDA,Mid-Atlantic,Petroleum,339,megawatthours
OIL,2026-03-08T02,NE,New England,Petroleum,43,megawatthours
OIL,2026-03-08T01,MIDA,Mid-Atlantic,Petroleum,351,megawatthours
OIL,2026-03-08T01,NE,New England,Petroleum,43,megawatthours
OIL,2026-03-08T00,MIDA,Mid-Atlantic,Petroleum,331,megawatthours
OIL,2026-03-08T00,NE,New England,Petroleum,43,megawatthours
OIL,2026-03-07T23,MIDA,Mid-Atlantic,Petroleum,332,megawatthours
OIL,2026-03-07T23,NE,New England,Petroleum,43,megawatthours
OIL,2026-03-07T22,MIDA,Mid-Atlantic,Petroleum,282,megawatthours
OIL,2026-03-07T22,NE,New England,Petroleum,43,megawatthours
OIL,2026-03-07T21,MIDA,Mid-Atlantic,Petroleum,169,megawatthours
OIL,2026-03-07T21,NE,New England,Petroleum,18,megawatthours
OIL,2026-03-07T20,MIDA,Mid-Atlantic,Petroleum,170,megawatthours
OIL,2026-03-07T20,NE,New England,Petroleum,13,megawatthours
OIL,2026-03-07T19,MIDA,Mid-Atlantic,Petroleum,269,megawatthours
OIL,2026-03-07T19,NE,New England,Petroleum,13,megawatthours
OIL,2026-03-07T18,MIDA,Mid-Atlantic,Petroleum,490,megawatthours
OIL,2026-03-07T18,NE,New England,Petroleum,13,megawatthours
OIL,2026-03-07T17,MIDA,Mid-Atlantic,Petroleum,463,megawatthours
OIL,2026-03-07T17,NE,New England,Petroleum,13,megawatthours
OIL,2026-03-07T16,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2026-03-07T16,NE,New England,Petroleum,13,megawatthours
OIL,2026-03-07T15,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2026-03-07T15,NE,New England,Petroleum,13,megawatthours
OIL,2026-03-07T14,MIDA,Mid-Atlantic,Petroleum,175,megawatthours
OIL,2026-03-07T14,NE,New England,Petroleum,12,megawatthours
OIL,2026-03-07T13,MIDA,Mid-Atlantic,Petroleum,175,megawatthours
OIL,2026-03-07T13,NE,New England,Petroleum,12,megawatthours
OIL,2026-03-07T12,MIDA,Mid-Atlantic,Petroleum,176,megawatthours
OIL,2026-03-07T12,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-07T11,MIDA,Mid-Atlantic,Petroleum,178,megawatthours
OIL,2026-03-07T11,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-07T10,MIDA,Mid-Atlantic,Petroleum,177,megawatthours
OIL,2026-03-07T10,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-07T09,MIDA,Mid-Atlantic,Petroleum,176,megawatthours
OIL,2026-03-07T09,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-07T08,MIDA,Mid-Atlantic,Petroleum,174,megawatthours
OIL,2026-03-07T08,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-07T07,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2026-03-07T07,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-07T06,MIDA,Mid-Atlantic,Petroleum,175,megawatthours
OIL,2026-03-07T06,NE,New England,Petroleum,42,megawatthours
OIL,2026-03-07T05,MIDA,Mid-Atlantic,Petroleum,206,megawatthours
OIL,2026-03-07T05,NE,New England,Petroleum,42,megawatthours
OIL,2026-03-07T04,MIDA,Mid-Atlantic,Petroleum,326,megawatthours
OIL,2026-03-07T04,NE,New England,Petroleum,42,megawatthours
OIL,2026-03-07T03,MIDA,Mid-Atlantic,Petroleum,336,megawatthours
OIL,2026-03-07T03,NE,New England,Petroleum,42,megawatthours
OIL,2026-03-07T02,MIDA,Mid-Atlantic,Petroleum,548,megawatthours
OIL,2026-03-07T02,NE,New England,Petroleum,43,megawatthours
OIL,2026-03-07T01,MIDA,Mid-Atlantic,Petroleum,510,megawatthours
OIL,2026-03-07T01,NE,New England,Petroleum,43,megawatthours
OIL,2026-03-07T00,MIDA,Mid-Atlantic,Petroleum,327,megawatthours
OIL,2026-03-07T00,NE,New England,Petroleum,43,megawatthours
OIL,2026-03-06T23,MIDA,Mid-Atlantic,Petroleum,346,megawatthours
OIL,2026-03-06T23,NE,New England,Petroleum,43,megawatthours
OIL,2026-03-06T22,MIDA,Mid-Atlantic,Petroleum,204,megawatthours
OIL,2026-03-06T22,NE,New England,Petroleum,43,megawatthours
OIL,2026-03-06T21,MIDA,Mid-Atlantic,Petroleum,190,megawatthours
OIL,2026-03-06T21,NE,New England,Petroleum,18,megawatthours
OIL,2026-03-06T20,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2026-03-06T20,NE,New England,Petroleum,13,megawatthours
OIL,2026-03-06T19,MIDA,Mid-Atlantic,Petroleum,172,megawatthours
OIL,2026-03-06T19,NE,New England,Petroleum,13,megawatthours
OIL,2026-03-06T18,MIDA,Mid-Atlantic,Petroleum,200,megawatthours
OIL,2026-03-06T18,NE,New England,Petroleum,13,megawatthours
OIL,2026-03-06T17,MIDA,Mid-Atlantic,Petroleum,228,megawatthours
OIL,2026-03-06T17,NE,New England,Petroleum,13,megawatthours
OIL,2026-03-06T16,MIDA,Mid-Atlantic,Petroleum,187,megawatthours
OIL,2026-03-06T16,NE,New England,Petroleum,13,megawatthours
OIL,2026-03-06T15,MIDA,Mid-Atlantic,Petroleum,193,megawatthours
OIL,2026-03-06T15,NE,New England,Petroleum,13,megawatthours
OIL,2026-03-06T14,MIDA,Mid-Atlantic,Petroleum,508,megawatthours
OIL,2026-03-06T14,NE,New England,Petroleum,12,megawatthours
OIL,2026-03-06T13,MIDA,Mid-Atlantic,Petroleum,552,megawatthours
OIL,2026-03-06T13,NE,New England,Petroleum,12,megawatthours
OIL,2026-03-06T12,MIDA,Mid-Atlantic,Petroleum,485,megawatthours
OIL,2026-03-06T12,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-06T11,MIDA,Mid-Atlantic,Petroleum,192,megawatthours
OIL,2026-03-06T11,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-06T10,MIDA,Mid-Atlantic,Petroleum,181,megawatthours
OIL,2026-03-06T10,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-06T09,MIDA,Mid-Atlantic,Petroleum,181,megawatthours
OIL,2026-03-06T09,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-06T08,MIDA,Mid-Atlantic,Petroleum,182,megawatthours
OIL,2026-03-06T08,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-06T07,MIDA,Mid-Atlantic,Petroleum,182,megawatthours
OIL,2026-03-06T07,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-06T06,MIDA,Mid-Atlantic,Petroleum,180,megawatthours
OIL,2026-03-06T06,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-06T05,MIDA,Mid-Atlantic,Petroleum,193,megawatthours
OIL,2026-03-06T04,MIDA,Mid-Atlantic,Petroleum,474,megawatthours
OIL,2026-03-06T03,MIDA,Mid-Atlantic,Petroleum,511,megawatthours
OIL,2026-03-06T02,MIDA,Mid-Atlantic,Petroleum,574,megawatthours
OIL,2026-03-06T01,MIDA,Mid-Atlantic,Petroleum,505,megawatthours
OIL,2026-03-06T00,MIDA,Mid-Atlantic,Petroleum,498,megawatthours
OIL,2026-03-05T23,MIDA,Mid-Atlantic,Petroleum,446,megawatthours
OIL,2026-03-05T22,MIDA,Mid-Atlantic,Petroleum,426,megawatthours
OIL,2026-03-05T21,MIDA,Mid-Atlantic,Petroleum,440,megawatthours
OIL,2026-03-05T20,MIDA,Mid-Atlantic,Petroleum,491,megawatthours
OIL,2026-03-05T19,MIDA,Mid-Atlantic,Petroleum,576,megawatthours
OIL,2026-03-05T18,MIDA,Mid-Atlantic,Petroleum,455,megawatthours
OIL,2026-03-05T17,MIDA,Mid-Atlantic,Petroleum,287,megawatthours
OIL,2026-03-05T16,MIDA,Mid-Atlantic,Petroleum,218,megawatthours
OIL,2026-03-05T15,MIDA,Mid-Atlantic,Petroleum,174,megawatthours
OIL,2026-03-05T14,MIDA,Mid-Atlantic,Petroleum,207,megawatthours
OIL,2026-03-05T13,MIDA,Mid-Atlantic,Petroleum,178,megawatthours
OIL,2026-03-05T12,MIDA,Mid-Atlantic,Petroleum,180,megawatthours
OIL,2026-03-05T11,MIDA,Mid-Atlantic,Petroleum,180,megawatthours
OIL,2026-03-05T10,MIDA,Mid-Atlantic,Petroleum,177,megawatthours
OIL,2026-03-05T09,MIDA,Mid-Atlantic,Petroleum,177,megawatthours
OIL,2026-03-05T08,MIDA,Mid-Atlantic,Petroleum,177,megawatthours
OIL,2026-03-05T07,MIDA,Mid-Atlantic,Petroleum,177,megawatthours
OIL,2026-03-05T06,MIDA,Mid-Atlantic,Petroleum,176,megawatthours
OIL,2026-03-05T05,MIDA,Mid-Atlantic,Petroleum,174,megawatthours
OIL,2026-03-05T05,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-05T04,MIDA,Mid-Atlantic,Petroleum,177,megawatthours
OIL,2026-03-05T04,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-05T03,MIDA,Mid-Atlantic,Petroleum,256,megawatthours
OIL,2026-03-05T03,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-05T02,MIDA,Mid-Atlantic,Petroleum,425,megawatthours
OIL,2026-03-05T02,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-05T01,MIDA,Mid-Atlantic,Petroleum,348,megawatthours
OIL,2026-03-05T01,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-05T00,MIDA,Mid-Atlantic,Petroleum,346,megawatthours
OIL,2026-03-05T00,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-04T23,MIDA,Mid-Atlantic,Petroleum,347,megawatthours
OIL,2026-03-04T23,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-04T22,MIDA,Mid-Atlantic,Petroleum,349,megawatthours
OIL,2026-03-04T22,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-04T21,MIDA,Mid-Atlantic,Petroleum,349,megawatthours
OIL,2026-03-04T21,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-04T20,MIDA,Mid-Atlantic,Petroleum,351,megawatthours
OIL,2026-03-04T20,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-04T19,MIDA,Mid-Atlantic,Petroleum,351,megawatthours
OIL,2026-03-04T19,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-04T18,MIDA,Mid-Atlantic,Petroleum,365,megawatthours
OIL,2026-03-04T18,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-04T17,MIDA,Mid-Atlantic,Petroleum,361,megawatthours
OIL,2026-03-04T17,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-04T16,MIDA,Mid-Atlantic,Petroleum,371,megawatthours
OIL,2026-03-04T16,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-04T15,MIDA,Mid-Atlantic,Petroleum,1029,megawatthours
OIL,2026-03-04T15,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-04T14,MIDA,Mid-Atlantic,Petroleum,975,megawatthours
OIL,2026-03-04T14,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-04T13,MIDA,Mid-Atlantic,Petroleum,883,megawatthours
OIL,2026-03-04T13,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-04T12,MIDA,Mid-Atlantic,Petroleum,480,megawatthours
OIL,2026-03-04T12,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-04T11,MIDA,Mid-Atlantic,Petroleum,180,megawatthours
OIL,2026-03-04T11,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-04T10,MIDA,Mid-Atlantic,Petroleum,181,megawatthours
OIL,2026-03-04T10,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-04T09,MIDA,Mid-Atlantic,Petroleum,181,megawatthours
OIL,2026-03-04T09,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-04T08,MIDA,Mid-Atlantic,Petroleum,182,megawatthours
OIL,2026-03-04T08,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-04T07,MIDA,Mid-Atlantic,Petroleum,180,megawatthours
OIL,2026-03-04T07,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-04T06,MIDA,Mid-Atlantic,Petroleum,177,megawatthours
OIL,2026-03-04T06,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-04T05,MIDA,Mid-Atlantic,Petroleum,594,megawatthours
OIL,2026-03-04T05,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-04T04,MIDA,Mid-Atlantic,Petroleum,891,megawatthours
OIL,2026-03-04T04,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-04T03,MIDA,Mid-Atlantic,Petroleum,896,megawatthours
OIL,2026-03-04T03,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-04T02,MIDA,Mid-Atlantic,Petroleum,1113,megawatthours
OIL,2026-03-04T02,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-04T01,MIDA,Mid-Atlantic,Petroleum,1140,megawatthours
OIL,2026-03-04T01,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-04T00,MIDA,Mid-Atlantic,Petroleum,1118,megawatthours
OIL,2026-03-04T00,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-03T23,MIDA,Mid-Atlantic,Petroleum,1121,megawatthours
OIL,2026-03-03T23,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-03T22,MIDA,Mid-Atlantic,Petroleum,1604,megawatthours
OIL,2026-03-03T22,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-03T21,MIDA,Mid-Atlantic,Petroleum,1725,megawatthours
OIL,2026-03-03T21,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-03T20,MIDA,Mid-Atlantic,Petroleum,1779,megawatthours
OIL,2026-03-03T20,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-03T19,MIDA,Mid-Atlantic,Petroleum,1729,megawatthours
OIL,2026-03-03T19,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-03T18,MIDA,Mid-Atlantic,Petroleum,1261,megawatthours
OIL,2026-03-03T18,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-03T17,MIDA,Mid-Atlantic,Petroleum,1249,megawatthours
OIL,2026-03-03T17,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-03T16,MIDA,Mid-Atlantic,Petroleum,1259,megawatthours
OIL,2026-03-03T16,NE,New England,Petroleum,17,megawatthours
OIL,2026-03-03T15,MIDA,Mid-Atlantic,Petroleum,1203,megawatthours
OIL,2026-03-03T15,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-03T14,MIDA,Mid-Atlantic,Petroleum,1186,megawatthours
OIL,2026-03-03T14,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-03T13,MIDA,Mid-Atlantic,Petroleum,1186,megawatthours
OIL,2026-03-03T13,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-03T12,MIDA,Mid-Atlantic,Petroleum,1389,megawatthours
OIL,2026-03-03T12,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-03T11,MIDA,Mid-Atlantic,Petroleum,759,megawatthours
OIL,2026-03-03T11,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-03T10,MIDA,Mid-Atlantic,Petroleum,284,megawatthours
OIL,2026-03-03T10,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-03T09,MIDA,Mid-Atlantic,Petroleum,281,megawatthours
OIL,2026-03-03T09,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-03T08,MIDA,Mid-Atlantic,Petroleum,281,megawatthours
OIL,2026-03-03T08,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-03T07,MIDA,Mid-Atlantic,Petroleum,281,megawatthours
OIL,2026-03-03T07,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-03T06,MIDA,Mid-Atlantic,Petroleum,282,megawatthours
OIL,2026-03-03T06,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-03T05,MIDA,Mid-Atlantic,Petroleum,690,megawatthours
OIL,2026-03-03T05,NE,New England,Petroleum,8,megawatthours
OIL,2026-03-03T04,MIDA,Mid-Atlantic,Petroleum,1147,megawatthours
OIL,2026-03-03T04,NE,New England,Petroleum,8,megawatthours
OIL,2026-03-03T03,MIDA,Mid-Atlantic,Petroleum,1138,megawatthours
OIL,2026-03-03T03,NE,New England,Petroleum,9,megawatthours
OIL,2026-03-03T02,MIDA,Mid-Atlantic,Petroleum,1225,megawatthours
OIL,2026-03-03T02,NE,New England,Petroleum,9,megawatthours
OIL,2026-03-03T01,MIDA,Mid-Atlantic,Petroleum,1419,megawatthours
OIL,2026-03-03T01,NE,New England,Petroleum,9,megawatthours
OIL,2026-03-03T00,MIDA,Mid-Atlantic,Petroleum,1290,megawatthours
OIL,2026-03-03T00,NE,New England,Petroleum,9,megawatthours
OIL,2026-03-02T23,MIDA,Mid-Atlantic,Petroleum,1134,megawatthours
OIL,2026-03-02T23,NE,New England,Petroleum,9,megawatthours
OIL,2026-03-02T22,MIDA,Mid-Atlantic,Petroleum,998,megawatthours
OIL,2026-03-02T22,NE,New England,Petroleum,9,megawatthours
OIL,2026-03-02T21,MIDA,Mid-Atlantic,Petroleum,939,megawatthours
OIL,2026-03-02T21,NE,New England,Petroleum,11,megawatthours
OIL,2026-03-02T20,MIDA,Mid-Atlantic,Petroleum,943,megawatthours
OIL,2026-03-02T20,NE,New England,Petroleum,125,megawatthours
OIL,2026-03-02T19,MIDA,Mid-Atlantic,Petroleum,1063,megawatthours
OIL,2026-03-02T19,NE,New England,Petroleum,180,megawatthours
OIL,2026-03-02T18,MIDA,Mid-Atlantic,Petroleum,941,megawatthours
OIL,2026-03-02T18,NE,New England,Petroleum,189,megawatthours
OIL,2026-03-02T17,MIDA,Mid-Atlantic,Petroleum,970,megawatthours
OIL,2026-03-02T17,NE,New England,Petroleum,224,megawatthours
OIL,2026-03-02T16,MIDA,Mid-Atlantic,Petroleum,904,megawatthours
OIL,2026-03-02T16,NE,New England,Petroleum,185,megawatthours
OIL,2026-03-02T15,MIDA,Mid-Atlantic,Petroleum,884,megawatthours
OIL,2026-03-02T15,NE,New England,Petroleum,152,megawatthours
OIL,2026-03-02T14,MIDA,Mid-Atlantic,Petroleum,1034,megawatthours
OIL,2026-03-02T14,NE,New England,Petroleum,86,megawatthours
OIL,2026-03-02T13,MIDA,Mid-Atlantic,Petroleum,1219,megawatthours
OIL,2026-03-02T13,NE,New England,Petroleum,86,megawatthours
OIL,2026-03-02T12,MIDA,Mid-Atlantic,Petroleum,1288,megawatthours
OIL,2026-03-02T12,NE,New England,Petroleum,69,megawatthours
OIL,2026-03-02T11,MIDA,Mid-Atlantic,Petroleum,858,megawatthours
OIL,2026-03-02T11,NE,New England,Petroleum,52,megawatthours
OIL,2026-03-02T10,MIDA,Mid-Atlantic,Petroleum,285,megawatthours
OIL,2026-03-02T10,NE,New England,Petroleum,31,megawatthours
OIL,2026-03-02T09,MIDA,Mid-Atlantic,Petroleum,284,megawatthours
OIL,2026-03-02T09,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-02T08,MIDA,Mid-Atlantic,Petroleum,283,megawatthours
OIL,2026-03-02T08,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-02T07,MIDA,Mid-Atlantic,Petroleum,281,megawatthours
OIL,2026-03-02T07,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-02T06,MIDA,Mid-Atlantic,Petroleum,280,megawatthours
OIL,2026-03-02T06,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-02T05,MIDA,Mid-Atlantic,Petroleum,281,megawatthours
OIL,2026-03-02T05,NE,New England,Petroleum,9,megawatthours
OIL,2026-03-02T04,MIDA,Mid-Atlantic,Petroleum,282,megawatthours
OIL,2026-03-02T04,NE,New England,Petroleum,9,megawatthours
OIL,2026-03-02T03,MIDA,Mid-Atlantic,Petroleum,280,megawatthours
OIL,2026-03-02T03,NE,New England,Petroleum,9,megawatthours
OIL,2026-03-02T02,MIDA,Mid-Atlantic,Petroleum,280,megawatthours
OIL,2026-03-02T02,NE,New England,Petroleum,9,megawatthours
OIL,2026-03-02T01,MIDA,Mid-Atlantic,Petroleum,255,megawatthours
OIL,2026-03-02T01,NE,New England,Petroleum,9,megawatthours
OIL,2026-03-02T00,MIDA,Mid-Atlantic,Petroleum,181,megawatthours
OIL,2026-03-02T00,NE,New England,Petroleum,9,megawatthours
OIL,2026-03-01T23,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2026-03-01T23,NE,New England,Petroleum,9,megawatthours
OIL,2026-03-01T22,MIDA,Mid-Atlantic,Petroleum,172,megawatthours
OIL,2026-03-01T22,NE,New England,Petroleum,9,megawatthours
OIL,2026-03-01T21,MIDA,Mid-Atlantic,Petroleum,171,megawatthours
OIL,2026-03-01T21,NE,New England,Petroleum,2,megawatthours
OIL,2026-03-01T20,MIDA,Mid-Atlantic,Petroleum,172,megawatthours
OIL,2026-03-01T20,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-01T19,MIDA,Mid-Atlantic,Petroleum,172,megawatthours
OIL,2026-03-01T19,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-01T18,MIDA,Mid-Atlantic,Petroleum,173,megawatthours
OIL,2026-03-01T18,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-01T17,MIDA,Mid-Atlantic,Petroleum,174,megawatthours
OIL,2026-03-01T17,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-01T16,MIDA,Mid-Atlantic,Petroleum,175,megawatthours
OIL,2026-03-01T16,NE,New England,Petroleum,0,megawatthours
OIL,2026-03-01T15,MIDA,Mid-Atlantic,Petroleum,174,megawatthours
